35,23,0.25,2020-01-26
30,93,0.54,2020-01-26
33,66,0.48,2020-01-26
34,97,0.29,2020-01-26
32,100,0.5,2020-01-26
31,70,0.5,2020-01-26
28,90,0.4,2020-01-26
29,26,0.55,2020-01-26
26,51,0.46,2020-01-26
27,68,0.47,2020-01-26
23,33,0.44,2020-01-26
25,70,0.48,2020-01-26
22,28,0.57,2020-01-26
21,65,0.51,2020-01-26
20,37,0.62,2020-01-26
19,71,0.56,2020-01-26
17,78,0.65,2020-01-26
18,99,0.45,2020-01-26
16,119,0.57,2020-01-26
15,67,0.49,2020-01-26
14,55,0.53,2020-01-26
13,110,0.36,2020-01-26
11,110,0.46,2020-01-26
12,71,0.42,2020-01-26
9,35,0.65,2020-01-26
10,77,0.39,2020-01-26
8,82,0.42,2020-01-26
7,105,0.6,2020-01-26
49,10,0.45,2020-01-26
70,86,0.54,2020-01-26
71,121,0.49,2020-01-26
68,121,0.51,2020-01-26
69,52,0.5,2020-01-26
60,31,0.61,2020-01-26
66,25,0.67,2020-01-26
67,86,0.48,2020-01-26
65,18,0.51,2020-01-26
63,8,0.56,2020-01-26
64,16,0.52,2020-01-26
62,69,0.42,2020-01-26
61,16,0.5,2020-01-26
58,65,0.55,2020-01-26
59,41,0.32,2020-01-26
56,26,0.67,2020-01-26
53,20,0.52,2020-01-26
57,69,0.58,2020-01-26
55,53,0.57,2020-01-26
54,111,0.45,2020-01-26
51,54,0.49,2020-01-26
52,90,0.52,2020-01-26
50,112,0.59,2020-01-26
46,53,0.61,2020-01-26
48,13,0.64,2020-01-26
41,83,0.44,2020-01-26
47,114,0.44,2020-01-26
45,90,0.36,2020-01-26
43,65,0.36,2020-01-26
44,96,0.57,2020-01-26
42,93,0.46,2020-01-26
39,9,0.42,2020-01-26
40,90,0.57,2020-01-26
37,129,0.45,2020-01-26
36,94,0.55,2020-01-26
38,78,0.61,2020-01-26
35,45,0.5,2020-01-26
30,55,0.31,2020-01-26
33,26,0.63,2020-01-26
34,5,0.32,2020-01-26
32,129,0.6,2020-01-26
31,29,0.5,2020-01-26
28,98,0.63,2020-01-26
29,20,0.5,2020-01-26
26,110,0.56,2020-01-26
27,98,0.51,2020-01-26
23,99,0.5,2020-01-26
25,114,0.45,2020-01-26
22,89,0.61,2020-01-26
21,45,0.41,2020-01-26
20,62,0.57,2020-01-26
19,36,0.4,2020-01-26
17,67,0.6,2020-01-26
18,91,0.58,2020-01-26
16,51,0.51,2020-01-26
15,48,0.58,2020-01-26
14,33,0.24,2020-01-26
13,43,0.51,2020-01-26
11,108,0.58,2020-01-26
12,77,0.53,2020-01-26
9,113,0.63,2020-01-26
10,58,0.44,2020-01-26
8,59,0.52,2020-01-26
49,27,0.35,2020-01-26
72,86,0.5,2020-01-26
70,8,0.49,2020-01-26
71,19,0.44,2020-01-26
68,7,0.53,2020-01-26
69,27,0.45,2020-01-26
60,9,0.5,2020-01-26
66,23,0.54,2020-01-26
67,27,0.44,2020-01-26
65,112,0.59,2020-01-26
63,70,0.48,2020-01-26
64,31,0.53,2020-01-26
62,102,0.48,2020-01-26
61,102,0.53,2020-01-26
58,66,0.28,2020-01-26
59,52,0.61,2020-01-26
56,87,0.44,2020-01-26
53,31,0.57,2020-01-26
57,9,0.42,2020-01-26
55,107,0.56,2020-01-26
54,90,0.38,2020-01-26
51,5,0.64,2020-01-26
52,10,0.47,2020-01-26
50,7,0.51,2020-01-26
46,3,0.52,2020-01-26
48,50,0.29,2020-01-26
41,100,0.56,2020-01-26
47,5,0.42,2020-01-26
45,111,0.38,2020-01-26
43,20,0.38,2020-01-26
44,16,0.5,2020-01-26
42,60,0.49,2020-01-26
39,26,0.52,2020-01-26
40,96,0.43,2020-01-26
37,21,0.56,2020-01-26
36,98,0.61,2020-01-26
38,98,0.53,2020-01-26
35,9,0.35,2020-01-26
30,41,0.58,2020-01-26
33,41,0.49,2020-01-26
34,68,0.67,2020-01-26
32,68,0.8,2020-01-26
31,78,0.48,2020-01-26
28,30,0.44,2020-01-26
29,39,0.51,2020-01-26
26,28,0.52,2020-01-26
27,46,0.37,2020-01-26
23,66,0.46,2020-01-26
25,28,0.52,2020-01-26
22,67,0.59,2020-01-26
21,101,0.53,2020-01-26
20,30,0.65,2020-01-26
19,109,0.54,2020-01-26
17,47,0.64,2020-01-26
18,89,0.43,2020-01-26
16,47,0.56,2020-01-26
15,41,0.49,2020-01-26
14,51,0.38,2020-01-26
13,62,0.47,2020-01-26
11,67,0.61,2020-01-26
12,110,0.47,2020-01-26
9,94,0.56,2020-01-26
10,48,0.5,2020-01-26
8,61,0.36,2020-01-26
49,20,0.37,2020-01-26
72,52,0.43,2020-01-26
73,106,0.58,2020-01-26
70,19,0.53,2020-01-26
71,106,0.46,2020-01-26
68,111,0.43,2020-01-26
69,15,0.42,2020-01-26
60,102,0.46,2020-01-26
66,16,0.53,2020-01-26
67,8,0.38,2020-01-26
65,106,0.39,2020-01-26
63,20,0.43,2020-01-26
64,54,0.54,2020-01-26
62,31,0.54,2020-01-26
61,111,0.72,2020-01-26
58,111,0.57,2020-01-26
59,16,0.42,2020-01-26
56,65,0.53,2020-01-26
53,44,0.47,2020-01-26
57,8,0.57,2020-01-26
55,78,0.58,2020-01-26
54,79,0.54,2020-01-26
51,76,0.49,2020-01-26
52,41,0.56,2020-01-26
50,107,0.57,2020-01-26
46,90,0.48,2020-01-26
48,55,0.46,2020-01-26
41,103,0.45,2020-01-26
47,97,0.53,2020-01-26
45,13,0.44,2020-01-26
43,120,0.49,2020-01-26
44,90,0.59,2020-01-26
42,112,0.55,2020-01-26
39,20,0.33,2020-01-26
40,64,0.59,2020-01-26
37,99,0.42,2020-01-26
36,57,0.49,2020-01-26
38,97,0.52,2020-01-26
35,13,0.45,2020-01-26
30,71,0.53,2020-01-26
33,90,0.53,2020-01-26
34,57,0.54,2020-01-26
32,88,0.22,2020-01-26
31,60,0.39,2020-01-26
28,10,0.7,2020-01-26
29,30,0.44,2020-01-26
26,36,0.49,2020-01-26
27,39,0.53,2020-01-26
23,78,0.51,2020-01-26
25,120,0.48,2020-01-26
22,95,0.71,2020-01-26
21,34,0.5,2020-01-26
20,89,0.49,2020-01-26
19,28,0.52,2020-01-26
17,82,0.47,2020-01-26
18,36,0.58,2020-01-26
16,36,0.38,2020-01-26
15,2,0.55,2020-01-26
14,73,0.31,2020-01-26
13,63,0.67,2020-01-26
11,34,0.61,2020-01-26
12,99,0.44,2020-01-26
9,59,0.47,2020-01-26
10,34,0.74,2020-01-26
8,108,0.74,2020-01-26
49,104,0.58,2020-01-26
72,19,0.52,2020-01-26
73,86,0.53,2020-01-26
74,86,0.48,2020-01-26
70,69,0.49,2020-01-26
71,86,0.48,2020-01-26
68,84,0.55,2020-01-26
69,106,0.46,2020-01-26
60,85,0.49,2020-01-26
66,18,0.64,2020-01-26
67,106,0.35,2020-01-26
65,54,0.47,2020-01-26
63,102,0.58,2020-01-26
64,84,0.5,2020-01-26
62,114,0.54,2020-01-26
61,42,0.64,2020-01-26
58,31,0.55,2020-01-26
59,7,0.65,2020-01-26
56,102,0.24,2020-01-26
53,120,0.6,2020-01-26
57,5,0.46,2020-01-26
55,120,0.58,2020-01-26
54,102,0.4,2020-01-26
51,39,0.53,2020-01-26
52,31,0.57,2020-01-26
50,74,0.59,2020-01-26
46,27,0.63,2020-01-26
48,10,0.5,2020-01-26
41,20,0.45,2020-01-26
47,95,0.41,2020-01-26
45,72,0.45,2020-01-26
43,5,0.35,2020-01-26
44,98,0.4,2020-01-26
42,85,0.39,2020-01-26
39,42,0.46,2020-01-26
40,41,0.65,2020-01-26
37,15,0.42,2020-01-26
36,76,0.51,2020-01-26
38,100,0.64,2020-01-26
35,109,0.42,2020-01-26
30,39,0.31,2020-01-26
33,39,0.53,2020-01-26
34,20,0.31,2020-01-26
32,15,0.33,2020-01-26
31,17,0.49,2020-01-26
28,57,0.45,2020-01-26
29,57,0.54,2020-01-26
26,103,0.4,2020-01-26
27,36,0.45,2020-01-26
23,81,0.54,2020-01-26
25,49,0.45,2020-01-26
22,62,0.3,2020-01-26
21,40,0.52,2020-01-26
20,119,0.45,2020-01-26
19,37,0.51,2020-01-26
17,73,0.55,2020-01-26
18,57,0.52,2020-01-26
16,110,0.54,2020-01-26
15,83,0.55,2020-01-26
14,43,0.4,2020-01-26
13,77,0.33,2020-01-26
11,58,0.73,2020-01-26
12,30,0.44,2020-01-26
9,55,0.47,2020-01-26
10,80,0.57,2020-01-26
8,56,0.47,2020-01-26
49,60,0.36,2020-01-26
72,25,0.53,2020-01-26
73,52,0.46,2020-01-26
74,19,0.48,2020-01-26
70,27,0.52,2020-01-26
71,52,0.51,2020-01-26
68,52,0.5,2020-01-26
69,111,0.45,2020-01-26
60,79,0.52,2020-01-26
66,72,0.54,2020-01-26
67,84,0.45,2020-01-26
65,102,0.41,2020-01-26
63,25,0.49,2020-01-26
64,72,0.49,2020-01-26
62,107,0.39,2020-01-26
61,72,0.57,2020-01-26
58,18,0.51,2020-01-26
59,97,0.57,2020-01-26
56,10,0.24,2020-01-26
53,107,0.51,2020-01-26
57,7,0.52,2020-01-26
55,76,0.47,2020-01-26
54,64,0.46,2020-01-26
51,87,0.42,2020-01-26
52,53,0.55,2020-01-26
50,10,0.61,2020-01-26
46,101,0.57,2020-01-26
48,78,0.5,2020-01-26
41,89,0.45,2020-01-26
47,16,0.44,2020-01-26
45,2,0.64,2020-01-26
43,100,0.44,2020-01-26
44,109,0.53,2020-01-26
42,2,0.59,2020-01-26
39,64,0.4,2020-01-26
40,38,0.51,2020-01-26
37,13,0.42,2020-01-26
36,30,0.54,2020-01-26
38,26,0.75,2020-01-26
35,70,0.37,2020-01-26
30,68,0.54,2020-01-26
33,45,0.71,2020-01-26
34,37,0.5,2020-01-26
32,98,0.44,2020-01-26
31,28,0.54,2020-01-26
28,37,0.67,2020-01-26
29,21,0.65,2020-01-26
26,2,0.54,2020-01-26
27,38,0.41,2020-01-26
23,21,0.6,2020-01-26
25,110,0.54,2020-01-26
22,73,0.55,2020-01-26
21,58,0.42,2020-01-26
20,49,0.63,2020-01-26
19,30,0.55,2020-01-26
17,44,0.53,2020-01-26
18,119,0.44,2020-01-26
16,28,0.47,2020-01-26
15,4,0.56,2020-01-26
14,105,0.67,2020-01-26
13,80,0.38,2020-01-26
11,73,0.52,2020-01-26
12,80,0.39,2020-01-26
9,32,0.75,2020-01-26
10,56,0.76,2020-01-26
8,92,0.5,2020-01-26
49,102,0.36,2020-01-26
75,86,0.47,2020-01-26
72,84,0.51,2020-01-26
73,19,0.51,2020-01-26
74,25,0.51,2020-01-26
70,106,0.49,2020-01-26
71,8,0.5,2020-01-26
68,25,0.52,2020-01-26
69,55,0.48,2020-01-26
60,46,0.47,2020-01-26
66,54,0.65,2020-01-26
67,19,0.53,2020-01-26
65,53,0.55,2020-01-26
63,31,0.56,2020-01-26
64,7,0.57,2020-01-26
62,28,0.57,2020-01-26
61,85,0.67,2020-01-26
58,69,0.57,2020-01-26
59,18,0.57,2020-01-26
56,76,0.25,2020-01-26
53,46,0.39,2020-01-26
57,97,0.57,2020-01-26
55,29,0.52,2020-01-26
54,114,0.54,2020-01-26
51,64,0.38,2020-01-26
52,87,0.44,2020-01-26
50,87,0.56,2020-01-26
46,97,0.49,2020-01-26
48,38,0.43,2020-01-26
41,87,0.41,2020-01-26
47,64,0.4,2020-01-26
45,20,0.58,2020-01-26
43,97,0.36,2020-01-26
44,70,0.45,2020-01-26
42,26,0.45,2020-01-26
39,87,0.48,2020-01-26
40,47,0.53,2020-01-26
37,20,0.38,2020-01-26
36,33,0.36,2020-01-26
38,85,0.54,2020-01-26
35,112,0.37,2020-01-26
30,1,0.49,2020-01-26
33,64,0.49,2020-01-26
34,60,0.35,2020-01-26
32,71,0.44,2020-01-26
31,42,0.44,2020-01-26
28,78,0.5,2020-01-26
29,50,0.41,2020-01-26
26,99,0.57,2020-01-26
27,104,0.53,2020-01-26
23,39,0.53,2020-01-26
25,26,0.59,2020-01-26
22,12,0.55,2020-01-26
21,98,0.43,2020-01-26
20,68,0.62,2020-01-26
19,49,0.52,2020-01-26
17,28,0.44,2020-01-26
18,67,0.55,2020-01-26
16,78,0.52,2020-01-26
15,36,0.6,2020-01-26
14,67,0.67,2020-01-26
13,119,0.62,2020-01-26
11,49,0.53,2020-01-26
12,82,0.24,2020-01-26
9,92,0.36,2020-01-26
10,108,0.69,2020-01-26
8,32,0.54,2020-01-26
49,87,0.41,2020-01-26
75,106,0.49,2020-01-26
76,86,0.5,2020-01-26
72,41,0.5,2020-01-26
73,16,0.53,2020-01-26
74,106,0.48,2020-01-26
70,121,0.52,2020-01-26
71,96,0.49,2020-01-26
68,23,0.44,2020-01-26
69,20,0.43,2020-01-26
60,41,0.52,2020-01-26
66,31,0.72,2020-01-26
67,95,0.54,2020-01-26
65,15,0.55,2020-01-26
63,27,0.5,2020-01-26
64,8,0.61,2020-01-26
62,3,0.25,2020-01-26
61,69,0.62,2020-01-26
58,74,0.53,2020-01-26
59,64,0.57,2020-01-26
56,41,0.56,2020-01-26
53,55,0.43,2020-01-26
57,87,0.53,2020-01-26
55,96,0.56,2020-01-26
54,69,0.49,2020-01-26
51,100,0.54,2020-01-26
52,79,0.49,2020-01-26
50,9,0.53,2020-01-26
46,65,0.46,2020-01-26
48,114,0.52,2020-01-26
41,95,0.47,2020-01-26
47,107,0.53,2020-01-26
45,26,0.69,2020-01-26
43,93,0.49,2020-01-26
44,114,0.42,2020-01-26
42,43,0.56,2020-01-26
39,11,0.35,2020-01-26
40,65,0.52,2020-01-26
37,107,0.6,2020-01-26
36,11,0.44,2020-01-26
38,89,0.57,2020-01-26
35,114,0.32,2020-01-26
30,90,0.2,2020-01-26
33,72,0.53,2020-01-26
34,45,0.42,2020-01-26
32,99,0.56,2020-01-26
31,120,0.41,2020-01-26
28,85,0.44,2020-01-26
29,66,0.3,2020-01-26
26,85,0.39,2020-01-26
27,21,0.51,2020-01-26
23,12,0.52,2020-01-26
25,4,0.43,2020-01-26
22,30,0.6,2020-01-26
21,103,0.47,2020-01-26
20,21,0.41,2020-01-26
19,110,0.53,2020-01-26
17,110,0.56,2020-01-26
18,62,0.42,2020-01-26
16,75,0.61,2020-01-26
15,71,0.45,2020-01-26
14,40,0.43,2020-01-26
13,108,0.63,2020-01-26
11,71,0.39,2020-01-26
12,49,0.31,2020-01-26
9,80,0.27,2020-01-26
10,35,0.56,2020-01-26
8,105,0.25,2020-01-26
49,107,0.4,2020-01-26
77,86,0.55,2020-01-26
75,33,0.46,2020-01-26
76,19,0.46,2020-01-26
72,106,0.54,2020-01-26
73,25,0.57,2020-01-26
74,84,0.52,2020-01-26
70,95,0.56,2020-01-26
71,16,0.54,2020-01-26
68,102,0.43,2020-01-26
69,95,0.46,2020-01-26
60,74,0.55,2020-01-26
66,69,0.64,2020-01-26
67,121,0.47,2020-01-26
65,95,0.49,2020-01-26
63,95,0.43,2020-01-26
64,96,0.58,2020-01-26
62,95,0.45,2020-01-26
61,54,0.54,2020-01-26
58,47,0.61,2020-01-26
59,8,0.48,2020-01-26
56,46,0.5,2020-01-26
53,96,0.52,2020-01-26
57,41,0.43,2020-01-26
55,65,0.64,2020-01-26
54,41,0.46,2020-01-26
51,26,0.54,2020-01-26
52,3,0.49,2020-01-26
50,20,0.47,2020-01-26
46,64,0.6,2020-01-26
48,60,0.48,2020-01-26
41,37,0.49,2020-01-26
47,112,0.56,2020-01-26
45,100,0.47,2020-01-26
43,94,0.54,2020-01-26
44,6,0.45,2020-01-26
42,97,0.38,2020-01-26
39,41,0.54,2020-01-26
40,97,0.68,2020-01-26
37,70,0.43,2020-01-26
36,5,0.47,2020-01-26
38,5,0.52,2020-01-26
35,65,0.37,2020-01-26
30,28,0.56,2020-01-26
33,31,0.74,2020-01-26
34,3,0.42,2020-01-26
32,49,0.33,2020-01-26
31,66,0.28,2020-01-26
28,109,0.35,2020-01-26
29,45,0.61,2020-01-26
26,75,0.5,2020-01-26
27,40,0.57,2020-01-26
23,62,0.56,2020-01-26
25,129,0.53,2020-01-26
22,100,0.55,2020-01-26
21,49,0.45,2020-01-26
20,51,0.49,2020-01-26
19,1,0.53,2020-01-26
17,81,0.5,2020-01-26
18,110,0.59,2020-01-26
16,103,0.38,2020-01-26
15,91,0.55,2020-01-26
14,108,0.5,2020-01-26
13,129,0.54,2020-01-26
11,14,0.56,2020-01-26
12,48,0.29,2020-01-26
9,56,0.7,2020-01-26
10,61,0.33,2020-01-26
49,90,0.57,2020-01-26
77,19,0.64,2020-01-26
78,111,0.49,2020-01-26
75,52,0.37,2020-01-26
76,52,0.48,2020-01-26
72,9,0.46,2020-01-26
73,23,0.42,2020-01-26
74,23,0.44,2020-01-26
70,111,0.52,2020-01-26
71,18,0.47,2020-01-26
68,72,0.49,2020-01-26
69,96,0.45,2020-01-26
60,7,0.54,2020-01-26
66,79,0.54,2020-01-26
67,18,0.45,2020-01-26
65,13,0.5,2020-01-26
63,79,0.43,2020-01-26
64,111,0.53,2020-01-26
62,18,0.58,2020-01-26
61,7,0.54,2020-01-26
58,44,0.51,2020-01-26
59,88,0.41,2020-01-26
56,114,0.69,2020-01-26
53,88,0.43,2020-01-26
57,93,0.48,2020-01-26
55,25,0.65,2020-01-26
54,93,0.43,2020-01-26
51,83,0.64,2020-01-26
52,120,0.49,2020-01-26
50,53,0.56,2020-01-26
46,112,0.53,2020-01-26
48,46,0.36,2020-01-26
41,99,0.54,2020-01-26
47,26,0.56,2020-01-26
45,50,0.5,2020-01-26
43,85,0.4,2020-01-26
44,38,0.35,2020-01-26
42,10,0.49,2020-01-26
39,51,0.47,2020-01-26
40,107,0.39,2020-01-26
37,43,0.48,2020-01-26
36,37,0.5,2020-01-26
38,44,0.65,2020-01-26
35,74,0.21,2020-01-26
30,100,0.44,2020-01-26
33,57,0.51,2020-01-26
34,55,0.25,2020-01-26
32,14,0.56,2020-01-26
31,81,0.46,2020-01-26
28,50,0.45,2020-01-26
29,11,0.5,2020-01-26
26,98,0.43,2020-01-26
27,12,0.54,2020-01-26
23,63,0.49,2020-01-26
25,78,0.53,2020-01-26
22,36,0.4,2020-01-26
21,22,0.55,2020-01-26
20,91,0.45,2020-01-26
19,33,0.41,2020-01-26
17,34,0.63,2020-01-26
18,2,0.52,2020-01-26
16,70,0.52,2020-01-26
15,77,0.31,2020-01-26
14,103,0.64,2020-01-26
13,67,0.47,2020-01-26
11,113,0.44,2020-01-26
12,67,0.46,2020-01-26
9,105,0.33,2020-01-26
10,92,0.38,2020-01-26
49,3,0.5,2020-01-26
77,8,0.56,2020-01-26
78,8,0.51,2020-01-26
75,19,0.47,2020-01-26
76,106,0.52,2020-01-26
72,23,0.47,2020-01-26
73,72,0.51,2020-01-26
74,52,0.44,2020-01-26
70,52,0.44,2020-01-26
71,25,0.5,2020-01-26
68,96,0.54,2020-01-26
69,16,0.46,2020-01-26
60,13,0.53,2020-01-26
66,15,0.53,2020-01-26
67,111,0.33,2020-01-26
65,23,0.46,2020-01-26
63,40,0.56,2020-01-26
64,76,0.55,2020-01-26
62,15,0.36,2020-01-26
61,8,0.64,2020-01-26
58,7,0.59,2020-01-26
59,74,0.45,2020-01-26
56,7,0.47,2020-01-26
53,17,0.48,2020-01-26
57,27,0.57,2020-01-26
55,88,0.3,2020-01-26
54,87,0.52,2020-01-26
51,47,0.53,2020-01-26
52,107,0.56,2020-01-26
50,79,0.52,2020-01-26
46,60,0.53,2020-01-26
48,85,0.5,2020-01-26
41,81,0.53,2020-01-26
47,78,0.48,2020-01-26
45,120,0.44,2020-01-26
43,87,0.43,2020-01-26
44,87,0.48,2020-01-26
42,53,0.49,2020-01-26
39,6,0.53,2020-01-26
40,93,0.55,2020-01-26
37,55,0.46,2020-01-26
36,41,0.53,2020-01-26
38,47,0.49,2020-01-26
35,107,0.44,2020-01-26
30,57,0.48,2020-01-26
33,85,0.38,2020-01-26
34,38,0.38,2020-01-26
32,110,0.78,2020-01-26
31,103,0.53,2020-01-26
28,34,0.55,2020-01-26
29,101,0.5,2020-01-26
26,119,0.47,2020-01-26
27,103,0.49,2020-01-26
23,51,0.55,2020-01-26
25,36,0.42,2020-01-26
22,51,0.47,2020-01-26
21,33,0.45,2020-01-26
20,110,0.48,2020-01-26
19,119,0.48,2020-01-26
17,36,0.43,2020-01-26
18,129,0.54,2020-01-26
16,40,0.43,2020-01-26
15,81,0.45,2020-01-26
14,109,0.29,2020-01-26
13,14,0.6,2020-01-26
11,82,0.58,2020-01-26
12,43,0.46,2020-01-26
10,32,0.5,2020-01-26
49,53,0.53,2020-01-26
79,86,0.54,2020-01-26
77,60,0.56,2020-01-26
78,69,0.47,2020-01-26
75,7,0.45,2020-01-26
76,10,0.54,2020-01-26
72,121,0.57,2020-01-26
73,84,0.48,2020-01-26
74,72,0.49,2020-01-26
70,18,0.51,2020-01-26
71,27,0.54,2020-01-26
68,8,0.51,2020-01-26
69,102,0.53,2020-01-26
60,104,0.4,2020-01-26
66,95,0.66,2020-01-26
67,23,0.42,2020-01-26
65,121,0.57,2020-01-26
63,7,0.54,2020-01-26
64,69,0.54,2020-01-26
62,7,0.6,2020-01-26
61,100,0.75,2020-01-26
58,68,0.53,2020-01-26
59,85,0.46,2020-01-26
56,42,0.33,2020-01-26
53,114,0.51,2020-01-26
57,98,0.54,2020-01-26
55,26,0.71,2020-01-26
54,65,0.53,2020-01-26
51,15,0.54,2020-01-26
52,42,0.53,2020-01-26
50,55,0.51,2020-01-26
46,100,0.6,2020-01-26
48,5,0.45,2020-01-26
41,3,0.51,2020-01-26
47,50,0.45,2020-01-26
45,53,0.42,2020-01-26
43,53,0.35,2020-01-26
44,30,0.42,2020-01-26
42,6,0.28,2020-01-26
39,28,0.55,2020-01-26
40,79,0.6,2020-01-26
37,73,0.4,2020-01-26
36,17,0.57,2020-01-26
38,6,0.57,2020-01-26
35,66,0.33,2020-01-26
30,33,0.58,2020-01-26
33,87,0.45,2020-01-26
34,4,0.46,2020-01-26
32,50,0.67,2020-01-26
31,109,0.57,2020-01-26
28,44,0.33,2020-01-26
29,99,0.7,2020-01-26
26,109,0.5,2020-01-26
27,28,0.5,2020-01-26
23,28,0.47,2020-01-26
25,1,0.53,2020-01-26
22,58,0.37,2020-01-26
21,119,0.34,2020-01-26
20,2,0.6,2020-01-26
19,22,0.52,2020-01-26
17,60,0.55,2020-01-26
18,75,0.52,2020-01-26
16,44,0.5,2020-01-26
15,73,0.46,2020-01-26
14,119,0.46,2020-01-26
13,94,0.5,2020-01-26
11,48,0.45,2020-01-26
12,75,0.92,2020-01-26
10,113,0.64,2020-01-26
49,114,0.5,2020-01-26
80,86,0.63,2020-01-26
79,106,0.52,2020-01-26
77,111,0.55,2020-01-26
78,19,0.51,2020-01-26
75,121,0.5,2020-01-26
76,23,0.5,2020-01-26
72,16,0.55,2020-01-26
73,8,0.48,2020-01-26
74,7,0.51,2020-01-26
70,23,0.56,2020-01-26
71,7,0.65,2020-01-26
68,16,0.48,2020-01-26
69,13,0.52,2020-01-26
60,64,0.59,2020-01-26
66,27,0.64,2020-01-26
67,41,0.38,2020-01-26
65,20,0.49,2020-01-26
63,53,0.55,2020-01-26
64,104,0.6,2020-01-26
62,20,0.43,2020-01-26
61,21,0.61,2020-01-26
58,87,0.53,2020-01-26
59,10,0.54,2020-01-26
56,111,0.4,2020-01-26
53,90,0.46,2020-01-26
57,54,0.57,2020-01-26
55,85,0.59,2020-01-26
54,44,0.45,2020-01-26
51,18,0.56,2020-01-26
52,18,0.49,2020-01-26
50,104,0.6,2020-01-26
46,20,0.54,2020-01-26
48,120,0.62,2020-01-26
41,26,0.47,2020-01-26
47,65,0.51,2020-01-26
45,6,0.45,2020-01-26
43,60,0.53,2020-01-26
44,33,0.46,2020-01-26
42,38,0.47,2020-01-26
39,29,0.49,2020-01-26
40,2,0.5,2020-01-26
37,120,0.47,2020-01-26
36,2,0.62,2020-01-26
38,70,0.45,2020-01-26
35,26,0.5,2020-01-26
30,67,0.53,2020-01-26
33,109,0.54,2020-01-26
34,81,0.5,2020-01-26
32,53,0.5,2020-01-26
31,21,0.58,2020-01-26
28,81,0.63,2020-01-26
29,81,0.52,2020-01-26
26,71,0.52,2020-01-26
27,62,0.5,2020-01-26
23,45,0.45,2020-01-26
25,98,0.5,2020-01-26
22,1,0.21,2020-01-26
21,99,0.52,2020-01-26
20,81,0.61,2020-01-26
19,73,0.49,2020-01-26
17,88,0.48,2020-01-26
18,63,0.55,2020-01-26
16,49,0.65,2020-01-26
15,99,0.54,2020-01-26
14,59,0.54,2020-01-26
13,58,0.41,2020-01-26
11,56,0.55,2020-01-26
12,129,0.5,2020-01-26
10,105,0.57,2020-01-26
49,98,0.43,2020-01-26
80,19,0.65,2020-01-26
81,19,0.52,2020-01-26
79,19,0.53,2020-01-26
77,27,0.5,2020-01-26
78,86,0.52,2020-01-26
75,111,0.49,2020-01-26
76,102,0.5,2020-01-26
72,96,0.52,2020-01-26
73,7,0.55,2020-01-26
74,8,0.45,2020-01-26
70,15,0.45,2020-01-26
71,79,0.51,2020-01-26
68,27,0.53,2020-01-26
69,31,0.57,2020-01-26
60,10,0.62,2020-01-26
66,84,0.62,2020-01-26
67,20,0.54,2020-01-26
65,96,0.48,2020-01-26
63,84,0.44,2020-01-26
64,79,0.57,2020-01-26
62,10,0.43,2020-01-26
61,57,0.7,2020-01-26
58,33,0.45,2020-01-26
59,72,0.64,2020-01-26
56,64,0.33,2020-01-26
53,100,0.59,2020-01-26
57,15,0.45,2020-01-26
55,114,0.55,2020-01-26
54,88,0.46,2020-01-26
51,111,0.56,2020-01-26
52,46,0.42,2020-01-26
50,47,0.55,2020-01-26
46,42,0.53,2020-01-26
48,4,0.67,2020-01-26
41,6,0.41,2020-01-26
47,96,0.52,2020-01-26
45,64,0.45,2020-01-26
43,114,0.39,2020-01-26
44,41,0.53,2020-01-26
42,21,0.56,2020-01-26
39,68,0.51,2020-01-26
40,85,0.47,2020-01-26
37,39,0.27,2020-01-26
36,29,0.59,2020-01-26
38,90,0.5,2020-01-26
35,78,0.59,2020-01-26
30,2,0.47,2020-01-26
33,36,0.64,2020-01-26
34,14,0.52,2020-01-26
32,101,0.29,2020-01-26
31,4,0.43,2020-01-26
28,83,0.2,2020-01-26
29,1,0.49,2020-01-26
26,62,0.47,2020-01-26
27,89,0.45,2020-01-26
23,4,0.55,2020-01-26
25,51,0.5,2020-01-26
22,119,0.61,2020-01-26
21,75,0.5,2020-01-26
20,43,0.62,2020-01-26
19,40,0.38,2020-01-26
17,63,0.43,2020-01-26
18,51,0.44,2020-01-26
16,91,0.44,2020-01-26
15,80,0.48,2020-01-26
14,91,0.69,2020-01-26
13,59,0.52,2020-01-26
11,32,0.2,2020-01-26
12,59,0.45,2020-01-26
49,29,0.42,2020-01-26
80,69,0.45,2020-01-26
81,86,0.45,2020-01-26
79,84,0.56,2020-01-26
77,106,0.62,2020-01-26
78,18,0.42,2020-01-26
75,84,0.48,2020-01-26
76,25,0.54,2020-01-26
72,54,0.54,2020-01-26
73,74,0.59,2020-01-26
74,121,0.55,2020-01-26
70,13,0.51,2020-01-26
71,23,0.59,2020-01-26
68,17,0.55,2020-01-26
69,23,0.5,2020-01-26
60,54,0.45,2020-01-26
66,7,0.65,2020-01-26
67,36,0.46,2020-01-26
65,7,0.6,2020-01-26
63,107,0.57,2020-01-26
64,18,0.54,2020-01-26
62,33,0.44,2020-01-26
61,47,0.65,2020-01-26
58,99,0.58,2020-01-26
59,13,0.48,2020-01-26
56,23,0.43,2020-01-26
53,6,0.41,2020-01-26
57,74,0.54,2020-01-26
55,13,0.56,2020-01-26
54,9,0.45,2020-01-26
51,20,0.51,2020-01-26
52,85,0.5,2020-01-26
